m;Hour;Cloud amount (1/8);Pressure (msl) (hPa);Precipitation amount (mm);Relative humidity (%);Precipitation intensity (mm/h);Snow depth (cm);Air temperature (degC);Dew-point temperature (degC);Horizontal visibility (m);Wind direction (deg);Gust speed (m/s);Wind speed (m/s);Solar plant (kWh);dh_MWh
3;6;7;1018.2;0;94;0;21;2.7;1.9;8490;116;3.2;1.9;;975,2962502
3;7;0;1018.1;0;78;0;21;4.9;1.3;16800;95;5.2;3.5;60;896,3954847
3;8;0;1018.1;0;75;0;20;5.7;1.7;18290;112;8.3;5.7;140;893,5539219
3;9;5;1018.3;0;80;0;21;4.8;1.6;17070;140;5.9;4;261;882,8338746
3;10;1;1018.2;0;74;0;20;5.9;1.7;23250;134;5.2;3.4;341;860,8844231
3;11;3;1018;0;71;0;20;7;2.1;23410;132;5;3.5;281;818,6939899
3;12;1;1017.6;0;61;0;19;8.6;1.6;24260;117;4;2.5;461;757,0131218
3;13;7;1017.6;0;65;0;19;8.3;2.1;26020;69;5.4;3.3;472;735,6205212
3;14;0;1017.5;0;68;0;19;7.3;1.8;23790;71;5.3;3.4;331;790,4990173
3;15;0;1017.3;0;62;0;19;7.7;0.9;32480;85;3.4;1.9;391;840,88311
3;16;3;1017.1;0;72;0;19;6.4;1.7;23580;111;5.5;2.5;241;901,0544258
3;17;7;1017.2;0;79;0;19;5.6;2.4;19060;129;4.6;2.8;80;917,5777592
3;18;3;1017;0;79;0;18;6;2.7;18900;112;7.4;5.2;10;921,6660316
3;19;3;1016.8;0;78;0;19;6.2;2.7;14370;111;7.7;4.9;;887,6874714
3;20;0;1016.7;0;75;0;19;6.5;2.5;15120;97;7.4;5.4;;883,0782352
3;21;0;1016.5;0;78;0;19;5.6;2;15560;93;7.6;4.7;;874,5194324
3;22;7;1016.6;0;73;0;19;6.4;1.9;20590;111;9;6.6;;825,5230594
3;23;5;1016.5;0;76;0;18;5.6;1.7;18820;105;8.6;6;;847,4767477
3;0;0;1016.3;0;78;0;18;5.2;1.7;14700;99;8;4.8;;861,8446894
3;1;0;1015.9;0;79;0;18;4.9;1.6;13910;87;6.9;5.3;;878,8196014
3;2;0;1015.8;0;83;0;18;3.9;1.3;12930;71;7.3;5;;892,8943911
3;3;0;1015.6;0;86;0;18;3.2;1.1;11270;72;6.4;4.2;;936,0317944
3;4;0;1015.7;0;88;0;17;2.9;1.1;10800;88;5.4;3.4;;931,6743889
3;5;5;1015.9;0;82;0;17;3.6;0.8;13510;95;5.2;3.6;;911,8342031
3;6;7;1016.2;0;81;0;17;4;0.9;13620;115;6.6;4;;902,86914
3;7;7;1016.9;0;86;0;17;3.6;1.5;10750;159;8.8;4.9;;966,6364321
3;8;7;1017.2;0.3;95;0;16;3;2.3;5600;181;5.7;4;30;1014,66249
3;9;8;1017.8;0.1;93;0;17;3.2;2.2;10990;180;7.5;4.5;60;1000,678854
3;10;8;1018.4;0;88;0;16;3.7;1.9;40360;188;5.5;3.3;50;955,7812169
3;11;8;1018.7;0;81;0;15;4.5;1.4;48480;174;7.3;4.9;51;892,2147152
3;12;7;1018.9;0;76;0;16;5.4;1.5;41450;171;7.4;5.1;80;876,2534965
3;13;0;1019;0;69;0;16;7.1;1.8;35760;120;4.7;3.1;140;853,2506849
3;14;3;1019.1;0;68;0;16;6.6;1.1;46540;136;4.7;3.3;281;847,1403242
3;15;5;1019.3;0;70;0;16;6.2;1.2;41770;174;7.2;3.6;511;906,3333856
3;16;0;1019.5;0;74;0;16;4.7;0.5;37600;191;10.4;6.2;391;971,2994828
3;17;5;1019.4;0;75;0;16;4.4;0.4;39400;178;8.5;5.8;171;1011,968374
3;18;7;1019.6;0;69;0;16;4.4;-0.9;45370;171;13.7;7.8;140;987,5623705
3;19;8;1019.8;0;67;0;15;4.2;-1.4;47880;177;12.2;8.4;20;989,3282895
3;20;0;1019.7;0;68;0;15;3.3;-1.9;45960;170;14.9;7.7;;997,6909269
3;21;0;1019.7;0;75;0;15;2.4;-1.6;44630;164;12.5;6.1;;998,3543192
3;22;1;1019.6;0;74;0;15;2.8;-1.4;39200;156;10.8;6.6;;962,2374438
3;23;8;1019.5;0;76;0;15;2.8;-0.9;41040;160;9.3;5.1;;944,1900681
3;0;8;1019.4;0;83;0;15;2.7;0.2;24360;171;9.3;6;;927,8441071
3;1;8;1019.2;0;82;0;16;3.2;0.4;22160;162;11;5.5;;931,3339844
3;2;8;1019;0;84;0;16;2.6;0.2;26980;145;10.2;5.5;;943,5142838
3;3;8;1019;0;87;0;15;2.2;0.3;23530;136;10;6;;1025,760412
3;4;8;1018.5;0;88;0;15;2.5;0.8;20010;144;9.2;5.8;;1093,164563
3;5;8;1018.4;0;90;0;15;2.3;0.9;22260;138;10.7;6.3;;1117,006246
3;6;8;1018.2;0.1;94;0.5;14;2.5;1.6;5760;139;10.4;6.2;;1117,808224
3;7;8;1018;0.3;93;0.3;15;2.6;1.6;8260;142;10.6;6.6;;1116,937313
3;8;8;1018;0.2;95;0.3;15;2.8;2.1;6300;145;9.7;5.5;;1105,02555
3;9;8;1018.1;0.4;93;0.4;15;3.2;2.2;5480;149;12.1;7.1;30;1101,981655
3;10;8;1018.2;0.3;94;0.5;15;3.4;2.6;4800;153;11.3;7.6;41;1077,593226
3;11;8;1017.5;0.2;93;0;14;3.7;2.7;10070;149;12.1;7.1;70;1048,665547
3;12;8;1017.2;0;91;0;13;3.9;2.6;21000;157;13;8.6;70;1030,518648
3;13;8;1016.9;0;92;0;12;4;2.8;10730;159;14.4;7.9;70;1040,441276
3;14;7;1016.4;0;93;0;13;4;3;10450;158;14;8.2;50;1045,521799
3;15;8;1015.6;0.1;94;0.3;13;3.8;2.9;10090;137;12;7.2;50;1052,005185
3;16;8;1014.6;0.8;96;0.8;13;3.9;3.4;3630;146;11.6;6.2;51;1044,727069
3;17;8;1013.4;1.7;97;1.4;12;4;3.5;4320;150;14.9;8.4;9;1038,384745
3;18;8;1013.2;1.1;98;1.5;11;3.8;3.6;2420;175;11.4;7;10;992,9135315
3;19;7;1012.5;1.3;99;1;10;3.9;3.7;2830;181;12;7.5;;961,3558414
3;20;7;1012.1;0.9;99;0.7;10;4;3.9;2400;179;11;7;;932,4549335
3;21;7;1011.7;0.6;99;0.4;11;3.7;3.5;2840;187;12.9;8.8;;918,1796007
3;22;7;1011;0.3;99;0.2;10;3.8;3.7;2950;190;12.2;7.9;;894,6039326
3;23;7;1011;0.4;99;0.5;10;4;3.8;3690;201;11.5;7.9;;877,6967163
3;0;7;1011.1;0.1;99;0;10;3.8;3.6;4850;202;10.7;7.6;;863,7480171
3;1;7;1011.4;0.1;99;0;10;3.7;3.5;6000;203;10.5;6.5;;868,9337139
3;2;7;1011.7;0;99;0;9;3.8;3.6;3210;204;7;4.9;;872,2486126
3;3;7;1011.9;0;99;0;9;3.9;3.8;3880;212;6.8;4.6;;928,583729
3;4;7;1012;0;99;0;9;4.1;4;4680;210;5.1;3.8;;997,8249269
3;5;7;1012.4;0;99;0;9;4.6;4.4;9000;227;4;2.6;;983,4008213
3;6;7;1012.7;0;98;0;8;4.8;4.4;10770;222;3.6;2.6;;964,6168982
3;7;7;1012.6;0;97;0;9;5.2;4.8;14820;213;4.5;3.2;;930,5059249
3;8;7;1012.2;0;96;0;8;5.7;5.1;12790;204;5.5;3.7;20;895,3611149
3;9;7;1012.2;0;94;0;8;5.5;4.6;14730;184;5.8;4.2;51;956,2451865
3;10;7;1011.8;0;97;0;8;5.1;4.6;5020;198;7.1;4.8;130;907,5814362
3;11;7;1011.6;0;97;0;7;5.1;4.7;3190;196;8.6;5.9;191;922,09506
3;12;7;1011;0;96;0;7;4.7;4.2;8660;190;8.8;5.5;120;926,0363815
3;13;7;1011.2;0;95;0;6;5.4;4.6;20620;208;10.3;6;161;915,2667922
3;14;7;1011.1;0;91;0;6;6.4;5.1;27710;208;6.1;4.3;100;891,7990107
3;15;1;1010.8;0;89;0;6;6.6;5;23670;199;6;4.4;140;891,2264422
3;16;7;1011.2;0;98;0;6;5;4.6;8900;203;6.6;4.6;111;938,5212981
3;17;0;1011.8;0;97;0;5;4.7;4.3;15320;213;5.5;4.3;210;984,3789049
3;18;0;1012.7;0;97;0;5;4.5;4.1;22200;227;6;4.5;161;978,5788966
3;19;0;1013.3;0;88;0;5;4.4;2.5;50000;233;6.9;4.9;20;939,1026596
3;20;0;1013.7;0;86;0;5;3.8;1.8;50000;243;5.8;3.7;;931,0916061
3;21;0;1013.8;0;86;0;5;4;1.8;50000;237;6.4;4.6;;908,4208317
3;22;1;1013.6;0;86;0;5;3.7;1.5;50000;227;6;4.8;;912,5877476
3;23;1;1013.8;0;83;0;5;3.7;1.1;50000;234;6.1;4.4;;898,9182812
3;0;8;1013.4;0;79;0;5;4.3;0.9;50000;231;5.6;4.1;;880,4804863
3;1;7;1013.2;0;86;0;5;3.4;1.3;50000;226;4.4;3.4;;878,5980492
3;2;7;1012.7;0;85;0;5;3.5;1.3;50000;262;3.6;2;;897,569709
3;3;7;1012.4;0;83;0;5;3.8;1.2;50000;291;2.4;1.4;;933,712905
3;4;7;1011.7;0.1;84;0;6;3.6;1.2;19730;349;5.6;2.8;;1057,639037
3;5;8;1011.6;0.1;92;0;5;3.1;1.9;27890;350;3.4;2.1;;1081,773064
3;6;8;1011.5;0.1;94;0;5;3.3;2.4;33240;337;1.4;0.8;;1040,260172
3;7;8;1011.6;0;85;0;4;4.6;2.3;42100;268;2.1;1.3;;931,8709316
3;8;8;1011.7;0;81;0;5;5.2;2.3;43290;237;3.2;2;;890,5235229
3;9;5;1011.9;0;70;0;4;6.9;1.8;39910;262;8.9;4.7;80;823,8715347
3;10;5;1011.8;0;64;0;4;7.8;1.4;50000;244;9.4;5.3;150;768,9286705
3;11;5;1011.7;0;54;0;3;9.7;0.9;41960;240;9.5;6;291;706,3704224
3;12;7;1011.5;0;53;0;3;9.3;0.2;48320;248;10.4;6.8;371;708,9274509
3;13;7;1011.4;0;51;0;2;9.6;0.1;50000;255;7.4;3.9;512;725,7961506
3;14;3;1011.2;0;47;0;2;10.1;-0.8;50000;271;8.8;5.4;311;724,724689
3;15;3;1011.1;0;48;0;0;9.1;-1.3;50000;236;10.3;5.7;250;760,953133
3;16;1;1011.3;0;47;0;0;8.2;-2.5;50000;245;8.5;5;322;812,7954248
3;17;1;1011.3;0;53;0;0;6.8;-2.1;50000;244;9;5.4;159;892,6775143
3;18;0;1011.4;0;61;0;0;5.6;-1.4;50000;249;8;5;121;922,5144412
3;19;0;1011.6;0;70;0;0;4.2;-0.8;50000;260;8.5;4.9;20;940,9504723
3;20;0;1011.9;0;72;0;0;3.4;-1.2;50000;263;8.1;4.8;;944,4758755
3;21;0;1012;0;75;0;0;2.4;-1.6;50000;266;9;5;;931,6362265
3;22;0;1012.2;0;77;0;0;1.8;-1.9;50000;259;8.6;4.5;;954,4499537
3;23;0;1012;0;79;0;0;1.4;-1.9;50000;257;8.1;5.3;;957,2171664
4;0;0;1012;0;81;0;0;0.6;-2.3;50000;258;8.6;5.6;;974,3153854
4;1;0;1011.8;0;84;0;0;0;-2.5;50000;255;8;5.1;;982,3236987
4;2;0;1011.5;0;86;0;0;-0.5;-2.5;50000;253;7.5;5.1;;1015,000649
4;3;0;1011.5;0;87;0;0;-0.8;-2.7;50000;260;7.7;5;;1118,35902
4;4;0;1011.5;0;89;0;0;-0.8;-2.4;50000;257;7.4;5.3;;1193,811012
4;5;0;1011.8;0;86;0;0;0;-2;50000;267;7.2;4.4;;1147,468252
4;6;0;1011.8;0;73;0;0;2.7;-1.7;48210;272;6.8;3.8;;1044,038369
4;7;0;1012;0;66;0;0;4.4;-1.4;48910;256;5.5;3.2;;989,5612335
4;8;0;1012;0;58;0;0;5.7;-1.9;48660;;-;-;40;888,0474724
4;9;0;1011.9;0;50;0;0;7.7;-2.1;41600;265;10.8;5.6;160;838,8144923
4;10;0;1011.9;0;44;0;0;8.5;-3;40640;272;9.8;5.7;322;791,7684883
4;11;0;1011.7;0;41;0;0;8.9;-3.8;47380;265;10.1;5.7;441;765,5530975
4;12;1;1011.3;0;44;0;0;9.8;-1.8;44460;261;8.7;3.8;541;732,4515137
4;13;1;1011.3;0;40;0;;9.1;-3.8;45100;273;10;6.5;582;709,4674057
4;14;5;1011;0;39;0;0;9.9;-3.3;47530;258;10.2;5.5;582;721,5235744
4;15;3;1011;0;40;0;;9.2;-3.7;50000;261;9.4;5.8;531;771,4336464
4;16;1;1011.1;0;46;0;;7.9;-3;50000;259;11.5;6.4;381;849,5177341
4;17;1;1011.3;0;52;0;;6.4;-2.8;50000;254;8.7;5.1;281;891,9042449
4;18;7;1011.4;0;58;0;;5.3;-2.2;50000;259;8.2;5.3;100;891,2375857
4;19;1;1011.5;0;60;0;;4.2;-3;50000;268;8.9;4.9;21;903,8861643
4;20;0;1011.6;0;66;0;;2.8;-2.9;50000;260;8;4.5;;929,8653597
4;21;5;1011.3;0;73;0;;2.2;-2.2;50000;263;8.1;4.7;;917,7197573
4;22;1;1011.1;0;78;0;;1.2;-2.2;50000;258;6.5;4.2;;938,0975273
4;23;7;1010.7;0;78;0;;1.5;-1.9;50000;254;7;3.9;;921,8678925
4;0;7;1010.3;0;76;0;;1.9;-1.9;50000;249;8.6;5.4;;913,0217339
4;1;5;1009.6;0;80;0;;1.3;-1.8;50000;249;7.9;4.8;;919,3439478
4;2;3;1009.4;0;80;0;;1.3;-1.8;50000;246;8.5;5.3;;949,6903826
4;3;8;1008.9;0;81;0;;1.5;-1.5;50000;242;8.2;5.2;;990,3943909
4;4;3;1008.4;0;82;0;;1.1;-1.6;50000;246;6.3;3.7;;1052,200925
4;5;0;1007.9;0;82;0;;1.2;-1.4;50000;233;6.5;4.5;;1051,142825
4;6;5;1007.6;0;72;0;0;3.2;-1.3;47570;249;6.3;3.6;;975,0883648
4;7;7;1007.3;0;71;0;;3.4;-1.4;50000;256;8.6;5.6;;967,5318729
4;8;8;1007.3;0;71;0;;3.7;-1.1;50000;244;8.6;5.2;70;1003,445755
4;9;7;1007.1;0;68;0;;4.4;-1;50000;240;6.8;4.5;130;911,4078712
4;10;3;1006.6;0;60;0;;6.3;-0.9;48670;236;9.4;5.4;160;850,7575626
4;11;7;1006.6;0;59;0;;6.6;-0.9;50000;243;6.5;3.8;141;909,5666061
4;12;7;1006.7;0;74;0;0;5.2;1;44310;189;4.1;2.6;381;921,6990326
4;13;7;1006.5;0;68;0;0;7;1.6;42640;189;5.2;3.3;301;874,6604111
4;14;7;1006.4;0;69;0;;5.5;0.2;50000;207;4;3;70;928,2210136
4;15;5;1006.6;0;73;0;;4.6;0.2;45670;184;6;4.7;150;935,3431962
4;16;1;1006.7;0;80;0;;4.1;1;50000;199;3;2.3;121;996,1043213
4;17;0;1007.1;0;88;0;;2.7;0.8;50000;200;3.4;2.5;190;1030,778261
4;18;7;1007.7;0;88;0;;3;1.2;50000;244;7.1;4.8;70;968,4694143
4;19;5;1007.8;0;89;0;;2.4;0.8;50000;249;6.1;4.1;20;989,3762679
4;20;3;1008.3;0;92;0;;1.2;0.1;47280;266;5.8;3.7;;976,0469686
4;21;1;1008.1;0;92;0;;1.1;-0.1;50000;272;4.8;3.2;;977,9274103
4;22;7;1008.5;0;88;0;0;1.8;-0.1;50000;300;6.6;3.4;;964,2879231
4;23;8;1008.6;0;90;0;;2;0.4;50000;294;6.3;3.5;;939,4631596
4;0;8;1008.8;0;86;0;;2.2;0.1;50000;316;4.9;3;;929,0109499
4;1;7;1009.1;0;87;0;;1.8;0;50000;295;5.8;3.3;;932,723167
4;2;7;1009.3;0;86;0;;1.7;-0.4;50000;302;5.6;3.4;;951,4364989
4;3;5;1009.7;0;86;0;;1.3;-0.8;50000;308;6.4;3.4;;999,4984142
4;4;8;1010.2;0;85;0;;1.4;-0.8;50000;300;5.4;2.7;;1000,260523
4;5;8;1010.8;0;84;0;;1.6;-0.8;50000;300;8.3;3.8;;997,2794696
4;6;8;1011.4;0;80;0;0;2.1;-0.9;50000;303;7.2;4.4;;988,3183464
4;7;7;1011.8;0;74;0;0;3.2;-1.1;50000;308;8.8;4.5;21;930,8658363
4;8;1;1012.1;0;69;0;;4.2;-0.9;36650;315;8.3;5.5;59;902,0695086
4;9;3;1012.2;0;65;0;0;5.1;-0.8;41840;315;7.3;4.1;161;886,1636684
4;10;3;1012.3;0;59;0;;6.3;-1.2;43750;304;7.4;3.9;301;864,9476282
4;11;5;1012.4;0;53;0;;5.8;-3;50000;315;7.6;4.5;351;822,2232611
4;12;3;1012.4;0;57;0;0;5.9;-2;50000;281;7.3;3.8;431;840,8048682
4;13;1;1012.3;0;52;0;0;6.5;-2.6;49370;282;6.5;3.9;482;801,3725548
4;14;7;1012.3;0;40;0;0;6.9;-5.7;50000;287;8.1;4.2;411;818,7004303
4;15;7;1012.1;0;37;0;;7.1;-6.7;50000;264;11.6;5.8;211;833,5050797
4;16;0;1011.9;0;43;0;;5.8;-5.9;50000;252;7.7;3.5;180;926,0062348
4;17;0;1011.9;0;52;0;;4.3;-4.9;50000;248;6.8;4.5;201;951,3618889
4;18;8;1012.2;0;55;0;0;4.4;-4;50000;254;6.4;4;220;945,8317725
4;19;7;1012.2;0;58;0;0;3.9;-3.8;50000;248;8;4.7;40;964,8183527
4;20;0;1012.4;0;64;0;;1.7;-4.5;50000;252;7.1;4.9;;1000,125175
4;21;0;1012.2;0;65;0;;1.2;-4.8;50000;246;6.6;4.2;;997,353335
4;22;0;1011.7;0;70;0;;-0.2;-4.9;50000;237;4.9;3.2;;1023,361077
4;23;0;1011;0;73;0;0;-0.3;-4.6;50000;231;6.6;4.3;;1016,534774
4;0;3;1010.3;0;72;0;0;0.5;-3.9;50000;221;8.3;5.3;;962,7528998
4;1;7;1010;0;71;0;0;1.3;-3.3;50000;221;8.2;5.5;;922,8676215
4;2;7;1009.5;0;76;0;0;1.5;-2.2;50000;224;7.8;5.2;;924,7068436
4;3;7;1008.8;0;83;0;0;1.6;-0.9;50000;217;6.4;4.3;;931,0464911
4;4;7;1008.2;0;87;0;0;2;0.1;50000;202;6.5;3.9;;938,5150858
4;5;5;1007.8;0;89;0;0;2;0.4;50000;218;7.8;4.5;;931,1621158
4;6;7;1007.3;0;83;0;0;3.6;0.9;50000;207;5.4;3;;879,8272293
4;7;7;1006.5;0;77;0;0;4.6;0.9;44730;189;6.2;4.2;10;855,4639633
4;8;7;1005.7;0;72;0;0;5.9;1.2;44520;193;7.8;4.9;71;802,8171863
4;9;7;1004.8;0;63;0;0;7.1;0.6;43890;189;10;5.9;160;786,2978128
4;10;5;1003.7;0;59;0;0;7.9;0.3;38080;183;10.8;7.2;240;809,8376944
4;11;7;1002.6;0;64;0;;6.7;0.4;31090;186;10.7;7.5;342;840,7221166
4;12;5;1001.9;0;63;0;0;6.9;0.3;33790;189;12.2;8.2;361;824,2579846
4;13;1;1000.7;0;57;0;;6.8;-1.1;33230;198;14.8;9.6;331;809,228967
4;14;0;999.7;0;56;0;;6.3;-1.8;34980;195;15.9;11.8;451;834,125376
4;15;0;999;0;60;0;;5.2;-1.9;27430;205;19.5;12.8;561;874,8708813
4;16;0;997.5;0;63;0;;4.9;-1.5;50000;202;17.7;9.9;482;911,4854742
4;17;0;996.3;0;62;0;;4.5;-2.1;50000;192;15.5;9.2;381;947,5902921
4;18;0;994.7;0;64;0;;4;-2.1;46380;187;17.4;10.9;220;960,9134308
4;19;0;993.1;0;73;0;;3.4;-0.9;48060;187;14.4;9.3;61;965,6754312
4;20;1;992;0;78;0;;3.3;-0.2;43680;190;15.1;9.3;;919,7891699
4;21;7;990.5;0;84;0;;3.1;0.7;25120;185;16.2;9.9;;905,4811957
4;22;7;989.1;0;86;0;0;3.2;1.1;16570;181;15.3;9.7;;890,9446457
4;23;7;987.4;0;88;0;;3.3;1.4;13670;175;17.7;10;;873,1606671
4;0;7;985.9;0;88;0;;3.5;1.7;13750;174;15.3;9.2;;861,8392209
4;1;8;984.5;0;90;0;;3.6;2.1;10450;171;16.3;9.4;;871,3329889
4;2;8;983.4;0.6;94;0.8;0;3.6;2.7;7180;177;16.6;10.8;;897,6039734
4;3;8;982.6;1.3;95;0.8;0;3.7;2.9;7790;178;18.8;10.9;;934,4709323
4;4;8;981.7;1.2;94;1.3;0;3.4;2.6;8250;186;17.1;11.1;;972,2434769
4;5;8;980.9;0.8;95;0.8;0;3.5;2.8;8760;176;19.3;10.8;;988,8970782
4;6;8;980.2;0.6;94;1;0;3.4;2.6;6950;179;17.6;10.9;;1015,833052
4;7;8;979.8;0.9;94;0.3;0;3.3;2.5;6350;164;14.4;7.7;;1045,991522
4;8;8;979.5;0.7;96;1.4;0;3.2;2.6;7090;177;16.6;9.1;10;1060,348402
4;9;8;979.3;0.7;95;0;0;3.1;2.5;16140;175;16.2;10.4;10;1067,679543
4;10;8;979.3;0.1;91;0;0;3.6;2.4;25450;173;16.6;8.7;40;1096,527104
4;11;8;979.5;0.2;94;0.6;0;2.9;2;5340;174;15;9.9;40;1142,281801
4;12;8;980.1;0.7;91;0;0;2;0.7;29480;187;12.4;7.5;90;1155,403418
4;13;7;980.3;0;76;0;0;2.7;-1.2;50000;177;13.7;7.8;50;1091,729237
4;14;7;980.7;0;81;0;0;2.5;-0.4;47860;187;17.4;10.7;101;1101,386547
4;15;7;981.4;0;67;0;0;2.2;-3.3;49240;195;20.5;12.7;79;1117,126245
4;16;7;981.7;0;65;0;0;2;-3.9;50000;190;14.1;8.7;121;1121,654424
4;17;7;982.2;0;66;0;0;1.7;-4;50000;191;16.5;9.2;81;1169,46357
4;18;3;982.4;0;65;0;0;1.1;-4.7;49540;192;12.1;8.2;60;1174,309001
4;19;1;982.6;0;64;0;0;0.9;-5.2;50000;187;15.8;10.9;40;1134,71463
4;20;3;982.8;0;74;0;;0.4;-3.7;50000;190;13;8.6;;1130,115219
4;21;1;983;0;74;0;;0.5;-3.6;50000;185;13.8;8.4;;1072,295122
4;22;7;983;0;81;0;;0.5;-2.4;39930;194;13.6;8.4;;1043,995062
4;23;1;982.9;0;77;0;;0.3;-3.3;50000;181;12.9;9.1;;1031,446548
4;0;5;982.7;0;83;0;;0.2;-2.3;50000;168;12.3;6.9;;1027,823011
4;1;7;982.6;0;81;0;;0.4;-2.5;50000;172;13;7.6;;1035,408283
4;2;1;982.4;0;82;0;;-0.1;-2.8;50000;171;11.1;6.5;;1056,689854
4;3;3;982.5;0;84;0;0;0;-2.5;50000;169;10.9;5.8;;1142,796876
4;4;7;982.5;0;81;0;;0.5;-2.3;47510;166;11.5;6.5;;1160,469476
4;5;7;982.7;0;83;0;;0.7;-1.8;39670;161;15;9.3;;1215,990684
4;6;7;983;0.3;96;0.5;0;0.3;-0.3;1370;168;12.9;7.5;;1225,843163
4;7;7;983.2;0.4;94;0;0;1.3;0.4;39870;176;12.7;8.7;20;1088,185278
4;8;1;983.7;0;79;0;0;3.5;0.2;31410;188;13.2;7.9;30;1017,942078
4;9;7;984.3;0;83;0;0;2.9;0.3;44430;175;13.3;8.2;60;995,7661923
4;10;7;984.7;0;71;0;0;4.2;-0.6;35240;184;15.9;9.6;261;979,2597229
4;11;1;985.1;0;65;0;0;4.6;-1.4;43030;184;16.1;9.3;271;986,7345499
4;12;1;985.5;0;59;0;0;4.9;-2.5;37530;189;18.1;11.5;210;979,325695
4;13;7;986.2;0;67;0;0;3.7;-1.9;49120;188;14.6;8.7;592;1003,906905
4;14;1;986.7;0;59;0;0;4.5;-2.8;50000;192;15.6;9.3;632;1002,711903
4;15;3;987.3;0;68;0;0;3.6;-1.7;47080;186;15.7;8.3;310;1024,400619
4;16;3;988.1;0;77;0;0;3;-0.6;47130;185;14.4;8.4;422;1071,912394
4;17;5;988.7;0;77;0;0;2.7;-0.9;50000;186;14.8;9.9;280;1078,125153
4;18;7;989.1;0;74;0;0;2.8;-1.4;50000;189;15.4;8.5;121;1088,89664
4;19;7;989.4;0;74;0;0;3;-1.3;50000;186;13.9;7.7;20;1027,835609
4;20;1;989.7;0;74;0;0;2.9;-1.3;50000;189;14;8.4;;1008,149485
4;21;0;990.2;0;78;0;;2.5;-0.9;45660;179;13.7;7.9;;978,8981983
4;22;1;990.7;0;81;0;;2.4;-0.6;26120;185;14.5;8.3;;990,2175873
4;23;5;991.4;0;85;0;;1.9;-0.4;23460;181;13;8.8;;981,7573299
4;0;7;991.8;0;84;0;;1.9;-0.5;22440;176;15.8;7.5;;965,9801235
4;1;7;992.3;0;83;0;;1.8;-0.7;24980;177;13.2;8.6;;975,8866188
4;2;8;992.8;0;84;0;;1.6;-0.7;24610;177;12.2;7.6;;1005,959354
4;3;8;993.3;0;86;0;;1.5;-0.7;21270;178;13.1;7.3;;1055,427116
4;4;8;993.7;0;85;0;0;1.7;-0.6;25140;174;11.7;7;;1108,176694
4;5;8;994.2;0;84;0;0;2.1;-0.4;25420;162;12;6.5;;1122,915368
4;6;8;994.8;0;80;0;0;2.4;-0.6;25730;167;12.3;7.6;;1090,762654
4;7;8;995.4;0;78;0;0;2.9;-0.5;26920;164;12.7;7.6;10;1030,144258
4;8;8;995.8;0;76;0;0;4.3;0.4;26350;156;10.8;6.6;50;1019,585625
4;9;7;996.2;0;76;0;;4.2;0.3;29740;171;10.8;6.2;130;1015,104909
4;10;7;996.7;0;72;0;0;4.4;-0.2;29070;157;8.8;4.6;221;992,3858841
4;11;7;997;0;70;0;;5.2;0.1;40930;177;9.1;6.6;371;924,3645115
4;12;7;997.3;0;66;0;0;5.9;0.1;30960;159;7.1;4.1;281;869,0625286
4;13;3;997.4;0;63;0;;6.1;-0.5;38100;178;10.1;6.4;261;894,1058525
4;14;3;997.6;0;65;0;0;5.6;-0.4;38060;190;8.7;5.3;241;912,8585844
4;15;1;997.8;0;67;0;;5.2;-0.5;42940;192;6;3.9;420;937,3383228
4;16;5;998.1;0;69;0;;5.2;0;40340;186;5.7;3.5;362;954,2130934
4;17;5;998.6;0;78;0;;3.5;0;35330;139;8.2;5.1;230;1079,045255
4;18;;999;0;83;0;;2.6;0;46260;156;5.8;3;150;1066,169828
4;19;7;999.1;0;83;0;;2.5;-0.1;49300;164;5;3;61;1021,279178
4;20;5;999.2;0;88;0;;1.8;-0.1;50000;147;7.1;3.5;;1009,580534
4;21;7;999.1;0;89;0;;1.6;-0.1;47390;192;2.3;1.5;;978,6168907
4;22;8;999.3;0;90;0;;1.9;0.4;48530;90;2.1;1.4;;959,2622929
4;23;7;999.3;0;83;0;;2;-0.5;29030;187;4.7;3;;950,0338707
4;0;1;999.3;0;90;0;;1.2;-0.2;35630;196;2.9;2.1;;955,9392326
4;1;7;999.5;0;92;0;;1.4;0.2;38620;227;3.8;2.5;;947,3201508
4;2;8;999.8;0;92;0;;1.1;0;47490;265;3.2;1.9;;970,1484731
4;3;8;999.8;0;94;0;;0.8;-0.1;50000;266;5.1;3.4;;1064,765863
4;4;3;1000.2;0;94;0;;0.2;-0.7;50000;277;5.7;3.4;;1140,737008
4;5;1;1000.4;0;91;0;;0.4;-0.8;44360;268;5.2;3.1;;1130,586288
4;6;0;1000.5;0;79;0;0;2.1;-1.1;45690;267;6.2;4.3;;1055,489365
4;7;0;1000.8;0;65;0;;4.4;-1.7;40280;257;7.3;4.8;40;957,5679977
4;8;0;1000.8;0;42;0;0;5.9;-6.2;42230;268;10.9;5.9;60;915,0828934
4;9;1;1001;0;36;0;;7.4;-6.6;44970;269;10.7;5.9;201;871,3992416
4;10;5;1001.3;0;31;0;0;7.8;-8.2;32990;243;11.8;7.8;360;857,8609795
4;11;1;1001.7;0;31;0;;7.9;-8.3;42460;239;10.2;6.8;472;848,630909
4;12;0;1002.1;0;30;0;;8.4;-8.4;39390;264;10.6;5.3;502;827,1970612
